Description	
2005	800	10	1	02/07/24 11:40:22 AM	
2006	800	10	1	02/07/24 11:40:23 AM	
2007	800	9	1	02/07/24 11:40:24 AM	
2008	800	13	1	02/07/24 11:40:26 AM	
2009	800	13	1	02/07/24 11:40:27 AM	
2010	800	14	1	02/07/24 11:40:28 AM	
2011	800	16	1	02/07/24 11:40:29 AM	
2012	800	15	1	02/07/24 11:40:30 AM	
2013	800	16	1	02/07/24 11:40:31 AM	
2014	800	12	1	02/07/24 11:40:32 AM	
2015	800	13	1	02/07/24 11:40:34 AM	
2016	800	13	1	02/07/24 11:40:35 AM	
2017	800	14	1	02/07/24 11:40:36 AM	
2018	800	11	1	02/07/24 11:40:37 AM	
2019	800	15	1	02/07/24 11:40:38 AM	
2020	800	6	1	02/07/24 11:40:40 AM	
2021	800	15	1	02/07/24 11:40:41 AM	
2022	800	13	1	02/07/24 11:40:42 AM	
2023	800	11	1	02/07/24 11:40:43 AM	
2024	800	10	1	02/07/24 11:40:44 AM	
2025	800	13	1	02/07/24 11:40:45 AM	
2026	800	8	1	02/07/24 11:40:46 AM	
2027	800	12	1	02/07/24 11:40:48 AM	
2028	800	7	1	02/07/24 11:40:49 AM	
2029	800	4	1	02/07/24 11:40:50 AM	
2030	800	12	1	02/07/24 11:40:51 AM	
2031	800	9	1	02/07/24 11:40:52 AM	
2032	800	6	1	02/07/24 11:40:53 AM	
2033	800	16	1	02/07/24 11:40:55 AM	
2034	800	10	1	02/07/24 11:40:56 AM	
2035	800	8	1	02/07/24 11:40:57 AM	
2036	800	17	1	02/07/24 11:40:58 AM	
2037	800	11	1	02/07/24 11:40:59 AM	
2038	800	4	1	02/07/24 11:41:00 AM	
2039	800	13	1	02/07/24 11:41:02 AM	
2040	800	11	1	02/07/24 11:41:03 AM	
2041	800	13	1	02/07/24 11:41:04 AM	
2042	800	13	1	02/07/24 11:41:05 AM	
2043	800	11	1	02/07/24 11:41:06 AM	
2044	800	6	1	02/07/24 11:41:07 AM	
2045	800	14	1	02/07/24 11:41:09 AM	
2046	800	13	1	02/07/24 11:41:10 AM	
2047	800	11	1	02/07/24 11:41:11 AM	
2048	800	8	1	02/07/24 11:41:12 AM	
2049	800	8	1	02/07/24 11:41:13 AM	
2050	800	13	1	02/07/24 11:41:14 AM	
2051	800	15	1	02/07/24 11:41:15 AM	
2052	800	9	1	02/07/24 11:41:17 AM	
2053	800	16	1	02/07/24 11:41:18 AM	
2054	800	13	1	02/07/24 11:41:19 AM	
2055	800	12	1	02/07/24 11:41:20 AM	
2056	800	12	1	02/07/24 11:41:21 AM	
2057	800	14	1	02/07/24 11:41:22 AM	
2058	800	13	1	02/07/24 11:41:23 AM	
2059	800	7	1	02/07/24 11:41:25 AM	
2060	800	12	1	02/07/24 11:41:26 AM	
2061	800	13	1	02/07/24 11:41:27 AM	
2062	800	7	1	02/07/24 11:41:28 AM	
2063	800	9	1	02/07/24 11:41:29 AM	
2064	800	7	1	02/07/24 11:41:30 AM	
2065	800	6	1	02/07/24 11:41:32 AM	
2066	800	10	1	02/07/24 11:41:33 AM	
2067	800	13	1	02/07/24 11:41:34 AM	
2068	800	11	1	02/07/24 11:41:35 AM	
2069	800	14	1	02/07/24 11:41:36 AM	
2070	800	7	1	02/07/24 11:41:37 AM	
2071	800	5	1	02/07/24 11:41:38 AM	
2072	800	14	1	02/07/24 11:41:40 AM	
2073	800	12	1	02/07/24 11:41:41 AM	
2074	800	7	1	02/07/24 11:41:42 AM	
2075	800	5	1	02/07/24 11:41:43 AM	
2076	800	6	1	02/07/24 11:41:44 AM	
2077	800	5	1	02/07/24 11:41:45 AM	
2078	800	16	1	02/07/24 11:41:46 AM	
2079	800	8	1	02/07/24 11:41:48 AM	
2080	800	6	1	02/07/24 11:41:49 AM	
2081	800	15	1	02/07/24 11:41:50 AM	
2082	800	14	1	02/07/24 11:41:51 AM	
2083	800	13	1	02/07/24 11:41:52 AM	
2084	800	11	1	02/07/24 11:41:53 AM	
2085	800	6	1	02/07/24 11:41:54 AM	
2086	800	8	1	02/07/24 11:41:56 AM	
2087	800	11	1	02/07/24 11:41:57 AM	
2088	800	15	1	02/07/24 11:41:58 AM	
2089	800	10	1	02/07/24 11:41:59 AM	
2090	800	11	1	02/07/24 11:42:00 AM	
2091	800	11	1	02/07/24 11:42:02 AM	
2092	800	9	1	02/07/24 11:42:03 AM	
2093	800	10	1	02/07/24 11:42:04 AM	
2094	800	7	1	02/07/24 11:42:05 AM	
2095	800	12	1	02/07/24 11:42:06 AM	
2096	800	11	1	02/07/24 11:42:07 AM	
2097	800	6	1	02/07/24 11:42:08 AM	
2098	800	14	1	02/07/24 11:42:10 AM	
2099	800	7	1	02/07/24 11:42:11 AM	
2100	800	12	1	02/07/24 11:42:12 AM	
2101	800	7	1	02/07/24 11:42:13 AM	
2102	800	11	1	02/07/24 11:42:14 AM	
2103	800	5	1	02/07/24 11:42:15 AM	
2104	800	11	1	02/07/24 11:42:16 AM	
2105	800	7	1	02/07/24 11:42:18 AM	
2106	800	11	1	02/07/24 11:42:19 AM	
2107	800	10	1	02/07/24 11:42:20 AM	
2108	800	11	1	02/07/24 11:42:21 AM	
2109	800	8	1	02/07/24 11:42:22 AM	
2110	800	12	1	02/07/24 11:42:23 AM	
2111	800	14	1	02/07/24 11:42:25 AM	
2112	800	14	1	02/07/24 11:42:26 AM	
2113	800	10	1	02/07/24 11:42:27 AM	
2114	800	17	1	02/07/24 11:42:28 AM	
2115	800	14	1	02/07/24 11:42:29 AM	
2116	800	15	1	02/07/24 11:42:30 AM	
2117	800	7	1	02/07/24 11:42:31 AM	
2118	800	14	1	02/07/24 11:42:33 AM	
2119	800	13	1	02/07/24 11:42:34 AM	
2120	800	14	1	02/07/24 11:42:35 AM	
2121	800	11	1	02/07/24 11:42:36 AM	
2122	800	11	1	02/07/24 11:42:37 AM	
2123	800	6	1	02/07/24 11:42:38 AM	
2124	800	14	1	02/07/24 11:42:40 AM	
2125	800	12	1	02/07/24 11:42:41 AM	
2126	800	16	1	02/07/24 11:42:42 AM	
2127	800	3	1	02/07/24 11:42:43 AM	
2128	800	12	1	02/07/24 11:42:44 AM	
2129	800	9	1	02/07/24 11:42:45 AM	
2130	800	17	1	02/07/24 11:42:46 AM	
2131	800	10	1	02/07/24 11:42:48 AM	
2132	800	11	1	02/07/24 11:42:49 AM	
2133	800	9	1	02/07/24 11:42:50 AM	
2134	800	8	1	02/07/24 11:42:51 AM	
2135	800	8	1	02/07/24 11:42:52 AM	
2136	800	15	1	02/07/24 11:42:53 AM	
2137	800	16	1	02/07/24 11:42:54 AM	
2138	800	5	1	02/07/24 11:42:56 AM	
2139	800	9	1	02/07/24 11:42:57 AM	
2140	800	9	1	02/07/24 11:42:58 AM	
2141	800	9	1	02/07/24 11:42:59 AM	
2142	800	14	1	02/07/24 11:43:00 AM	
2143	800	16	1	02/07/24 11:43:01 AM	
2144	800	10	1	02/07/24 11:43:02 AM	
2145	800	10	1	02/07/24 11:43:04 AM	
2146	800	9	1	02/07/24 11:43:05 AM	
2147	800	13	1	02/07/24 11:43:06 AM	
2148	800	17	1	02/07/24 11:43:07 AM	
2149	800	10	1	02/07/24 11:43:08 AM	
2150	800	8	1	02/07/24 11:43:09 AM	
2151	800	14	1	02/07/24 11:43:11 AM	
2152	800	8	1	02/07/24 11:43:12 AM	
2153	800	7	1	02/07/24 11:43:13 AM	
2154	800	9	1	02/07/24 11:43:14 AM	
2155	800	10	1	02/07/24 11:43:15 AM	
2156	800	14	1	02/07/24 11:43:16 AM	
2157	800	7	1	02/07/24 11:43:17 AM	
2158	800	15	1	02/07/24 11:43:19 AM	
2159	800	13	1	02/07/24 11:43:20 AM	
2160	800	14	1	02/07/24 11:43:21 AM	
2161	800	10	1	02/07/24 11:43:22 AM	
2162	800	14	1	02/07/24 11:43:23 AM	
2163	800	15	1	02/07/24 11:43:24 AM	
2164	800	10	1	02/07/24 11:43:25 AM	
2165	800	13	1	02/07/24 11:43:27 AM	
2166	800	9	1	02/07/24 11:43:28 AM	
2167	800	9	1	02/07/24 11:43:29 AM	
2168	800	13	1	02/07/24 11:43:30 AM	
2169	800	12	1	02/07/24 11:43:31 AM	
2170	800	5	1	02/07/24 11:43:32 AM	
2171	800	7	1	02/07/24 11:43:34 AM	
2172	800	14	1	02/07/24 11:43:35 AM	
2173	800	9	1	02/07/24 11:43:36 AM	
2174	800	8	1	02/07/24 11:43:37 AM	
2175	800	8	1	02/07/24 11:43:38 AM	
2176	800	11	1	02/07/24 11:43:39 AM	
2177	800	9	1	02/07/24 11:43:40 AM	
2178	800	23	1	02/07/24 11:43:42 AM	
2179	800	17	1	02/07/24 11:43:43 AM	
2180	800	6	1	02/07/24 11:43:44 AM	
2181	800	14	1	02/07/24 11:43:45 AM	
2182	800	8	1	02/07/24 11:43:46 AM	
2183	800	9	1	02/07/24 11:43:47 AM	
2184	800	16	1	02/07/24 11:43:48 AM	
2185	800	16	1	02/07/24 11:43:50 AM	
2186	800	9	1	02/07/24 11:43:51 AM	
2187	800	10	1	02/07/24 11:43:52 AM	
2188	800	9	1	02/07/24 11:43:53 AM	
2189	800	11	1	02/07/24 11:43:54 AM	
2190	800	7	1	02/07/24 11:43:55 AM	
2191	800	9	1	02/07/24 11:43:57 AM	
2192	800	14	1	02/07/24 11:43:58 AM	
2193	800	9	1	02/07/24 11:43:59 AM	
2194	800	9	1	02/07/24 11:44:00 AM	
2195	800	7	1	02/07/24 11:44:01 AM	
2196	800	15	1	02/07/24 11:44:02 AM	
2197	800	8	1	02/07/24 11:44:04 AM	
2198	800	12	1	02/07/24 11:44:05 AM	
2199	800	10	1	02/07/24 11:44:06 AM	
2200	800	15	1	02/07/24 11:44:07 AM	
2201	800	15	1	02/07/24 11:44:08 AM	
2202	800	9	1	02/07/24 11:44:09 AM	
2203	800	12	1	02/07/24 11:44:11 AM	
2204	800	8	1	02/07/24 11:44:12 AM	
2205	800	15	1	02/07/24 11:44:13 AM	
2206	800	13	1	02/07/24 11:44:14 AM	
2207	800	14	1	02/07/24 11:44:15 AM	
2208	800	14	1	02/07/24 11:44:16 AM	
2209	800	12	1	02/07/24 11:44:18 AM	
2210	800	10	1	02/07/24 11:44:19 AM	
2211	800	16	1	02/07/24 11:44:20 AM	
2212	800	5	1	02/07/24 11:44:21 AM	
2213	800	14	1	02/07/24 11:44:22 AM	
2214	800	9	1	02/07/24 11:44:23 AM	
2215	800	9	1	02/07/24 11:44:25 AM	
2216	800	6	1	02/07/24 11:44:26 AM	
2217	800	13	1	02/07/24 11:44:27 AM	
2218	800	7	1	02/07/24 11:44:28 AM	
2219	800	12	1	02/07/24 11:44:29 AM	
2220	800	9	1	02/07/24 11:44:30 AM	
2221	800	17	1	02/07/24 11:44:31 AM	
2222	800	11	1	02/07/24 11:44:33 AM	
2223	800	13	1	02/07/24 11:44:34 AM	
2224	800	6	1	02/07/24 11:44:35 AM	
2225	800	11	1	02/07/24 11:44:36 AM	
2226	800	12	1	02/07/24 11:44:37 AM	
2227	800	13	1	02/07/24 11:44:38 AM	
2228	800	8	1	02/07/24 11:44:40 AM	
2229	800	13	1	02/07/24 11:44:41 AM	
2230	800	14	1	02/07/24 11:44:42 AM	
2231	800	14	1	02/07/24 11:44:43 AM	
2232	800	11	1	02/07/24 11:44:44 AM	
2233	800	7	1	02/07/24 11:44:45 AM	
2234	800	10	1	02/07/24 11:44:46 AM	
2235	800	19	1	02/07/24 11:44:48 AM	
2236	800	13	1	02/07/24 11:44:49 AM	
2237	800	14	1	02/07/24 11:44:50 AM	
2238	800	8	1	02/07/24 11:44:51 AM	
2239	800	14	1	02/07/24 11:44:52 AM	
2240	800	12	1	02/07/24 11:44:53 AM	
2241	800	6	1	02/07/24 11:44:55 AM	
2242	800	14	1	02/07/24 11:44:56 AM	
2243	800	14	1	02/07/24 11:44:57 AM	
2244	800	12	1	02/07/24 11:44:58 AM	
2245	800	9	1	02/07/24 11:44:59 AM	
2246	800	8	1	02/07/24 11:45:00 AM	
2247	800	6	1	02/07/24 11:45:02 AM	
2248	800	12	1	02/07/24 11:45:03 AM	
2249	800	8	1	02/07/24 11:45:04 AM	
2250	800	13	1	02/07/24 11:45:05 AM	
2251	800	12	1	02/07/24 11:45:06 AM	
2252	800	17	1	02/07/24 11:45:07 AM	
2253	800	17	1	02/07/24 11:45:09 AM	
2254	800	10	1	02/07/24 11:45:10 AM	
2255	800	9	1	02/07/24 11:45:11 AM	
2256	800	9	1	02/07/24 11:45:12 AM	
2257	800	13	1	02/07/24 11:45:13 AM	
2258	800	9	1	02/07/24 11:45:14 AM	
2259	800	6	1	02/07/24 11:45:15 AM	
2260	800	7	1	02/07/24 11:45:17 AM	
2261	800	8	1	02/07/24 11:45:18 AM	
2262	800	10	1	02/07/24 11:45:19 AM	
2263	800	15	1	02/07/24 11:45:20 AM	
2264	800	12	1	02/07/24 11:45:21 AM	
2265	800	12	1	02/07/24 11:45:22 AM	
2266	800	11	1	02/07/24 11:45:23 AM	
2267	800	9	1	02/07/24 11:45:25 AM	
2268	800	16	1	02/07/24 11:45:26 AM	
2269	800	6	1	02/07/24 11:45:27 AM	
2270	800	8	1	02/07/24 11:45:28 AM	
2271	800	12	1	02/07/24 11:45:29 AM	
2272	800	6	1	02/07/24 11:45:30 AM	
2273	800	15	1	02/07/24 11:45:32 AM	
2274	800	5	1	02/07/24 11:45:33 AM	
2275	800	13	1	02/07/24 11:45:34 AM	
2276	800	8	1	02/07/24 11:45:35 AM	
2277	800	9	1	02/07/24 11:45:36 AM	
2278	800	14	1	02/07/24 11:45:37 AM	
2279	800	10	1	02/07/24 11:45:38 AM	
2280	800	16	1	02/07/24 11:45:40 AM	
2281	800	14	1	02/07/24 11:45:41 AM	
2282	800	6	1	02/07/24 11:45:42 AM	
2283	800	6	1	02/07/24 11:45:43 AM	
2284	800	10	1	02/07/24 11:45:44 AM	
2285	800	9	1	02/07/24 11:45:45 AM	
2286	800	9	1	02/07/24 11:45:46 AM	
2287	800	11	1	02/07/24 11:45:48 AM	
2288	800	10	1	02/07/24 11:45:49 AM	
2289	800	8	1	02/07/24 11:45:50 AM	
2290	800	8	1	02/07/24 11:45:51 AM	
2291	800	8	1	02/07/24 11:45:52 AM	
2292	800	9	1	02/07/24 11:45:53 AM	
2293	800	14	1	02/07/24 11:45:55 AM	
2294	800	6	1	02/07/24 11:45:56 AM	
2295	800	11	1	02/07/24 11:45:57 AM	
2296	800	9	1	02/07/24 11:45:58 AM	
2297	800	10	1	02/07/24 11:45:59 AM	
2298	800	20	1	02/07/24 11:46:00 AM	
2299	800	13	1	02/07/24 11:46:01 AM	
2300	800	13	1	02/07/24 11:46:03 AM	
2301	800	10	1	02/07/24 11:46:04 AM	
2302	800	16	1	02/07/24 11:46:05 AM	
2303	800	9	1	02/07/24 11:46:06 AM	
2304	800	12	1	02/07/24 11:46:07 AM	
2305	800	13	1	02/07/24 11:46:08 AM	
2306	800	12	1	02/07/24 11:46:10 AM	
2307	800	13	1	02/07/24 11:46:11 AM	
2308	800	14	1	02/07/24 11:46:12 AM	
2309	800	4	1	02/07/24 11:46:13 AM	
2310	800	16	1	02/07/24 11:46:14 AM	
2311	800	11	1	02/07/24 11:46:15 AM	
2312	800	9	1	02/07/24 11:46:17 AM	
2313	800	5	1	02/07/24 11:46:18 AM	
2314	800	14	1	02/07/24 11:46:19 AM	
2315	800	12	1	02/07/24 11:46:20 AM	
2316	800	6	1	02/07/24 11:46:21 AM	
2317	800	8	1	02/07/24 11:46:22 AM	
2318	800	11	1	02/07/24 11:46:23 AM	
2319	800	9	1	02/07/24 11:46:25 AM	
2320	800	13	1	02/07/24 11:46:26 AM	
2321	800	11	1	02/07/24 11:46:27 AM	
2322	800	10	1	02/07/24 11:46:28 AM	
2323	800	10	1	02/07/24 11:46:29 AM	
2324	800	10	1	02/07/24 11:46:30 AM	
2325	800	9	1	02/07/24 11:46:31 AM	
2326	800	6	1	02/07/24 11:46:33 AM	
2327	800	8	1	02/07/24 11:46:34 AM	
2328	800	11	1	02/07/24 11:46:35 AM	
2329	800	6	1	02/07/24 11:46:36 AM	
2330	800	10	1	02/07/24 11:46:37 AM	
2331	800	7	1	02/07/24 11:46:39 AM	
2332	800	15	1	02/07/24 11:46:40 AM	
2333	800	14	1	02/07/24 11:46:41 AM	
2334	800	14	1	02/07/24 11:46:42 AM	
2335	800	13	1	02/07/24 11:46:43 AM	
2336	800	8	1	02/07/24 11:46:44 AM	
2337	800	7	1	02/07/24 11:46:45 AM	
2338	800	15	1	02/07/24 11:46:47 AM	
2339	800	7	1	02/07/24 11:46:48 AM	
2340	800	5	1	02/07/24 11:46:49 AM	
2341	800	7	1	02/07/24 11:46:50 AM	
2342	800	15	1	02/07/24 11:46:51 AM	
2343	800	12	1	02/07/24 11:46:52 AM	
2344	800	12	1	02/07/24 11:46:53 AM	
2345	800	5	1	02/07/24 11:46:55 AM	
2346	800	9	1	02/07/24 11:46:56 AM	
2347	800	8	1	02/07/24 11:46:57 AM	
2348	800	17	1	02/07/24 11:46:58 AM	
2349	800	7	1	02/07/24 11:46:59 AM	
2350	800	13	1	02/07/24 11:47:00 AM	
2351	800	10	1	02/07/24 11:47:01 AM	
2352	800	8	1	02/07/24 11:47:03 AM	
2353	800	14	1	02/07/24 11:47:04 AM	
2354	800	13	1	02/07/24 11:47:05 AM	
2355	800	14	1	02/07/24 11:47:06 AM	
2356	800	10	1	02/07/24 11:47:07 AM	
2357	800	13	1	02/07/24 11:47:08 AM	
2358	800	18	1	02/07/24 11:47:10 AM	
2359	800	10	1	02/07/24 11:47:11 AM	
2360	800	13	1	02/07/24 11:47:12 AM	
2361	800	12	1	02/07/24 11:47:13 AM	
2362	800	13	1	02/07/24 11:47:14 AM	
2363	800	9	1	02/07/24 11:47:15 AM	
2364	800	12	1	02/07/24 11:47:16 AM	
2365	800	11	1	02/07/24 11:47:18 AM	
2366	800	12	1	02/07/24 11:47:19 AM	
2367	800	11	1	02/07/24 11:47:20 AM	
2368	800	9	1	02/07/24 11:47:21 AM	
2369	800	16	1	02/07/24 11:47:22 AM	
2370	800	14	1	02/07/24 11:47:23 AM	
2371	800	14	1	02/07/24 11:47:25 AM	
2372	800	8	1	02/07/24 11:47:26 AM	
2373	800	13	1	02/07/24 11:47:27 AM	
2374	800	13	1	02/07/24 11:47:28 AM	
2375	800	16	1	02/07/24 11:47:29 AM	
2376	800	10	1	02/07/24 11:47:30 AM	
2377	800	7	1	02/07/24 11:47:31 AM	
2378	800	11	1	02/07/24 11:47:33 AM	
2379	800	9	1	02/07/24 11:47:34 AM	
2380	800	15	1	02/07/24 11:47:35 AM	
2381	800	8	1	02/07/24 11:47:36 AM	
2382	800	3	1	02/07/24 11:47:37 AM	
2383	800	7	1	02/07/24 11:47:38 AM	
2384	800	11	1	02/07/24 11:47:40 AM	
2385	800	8	1	02/07/24 11:47:41 AM	
2386	800	14	1	02/07/24 11:47:42 AM	
2387	800	12	1	02/07/24 11:47:43 AM	
2388	800	14	1	02/07/24 11:47:44 AM	
2389	800	12	1	02/07/24 11:47:45 AM	
2390	800	9	1	02/07/24 11:47:46 AM	
2391	800	16	1	02/07/24 11:47:48 AM	
2392	800	11	1	02/07/24 11:47:49 AM	
2393	800	8	1	02/07/24 11:47:50 AM	
2394	800	6	1	02/07/24 11:47:51 AM	
2395	800	12	1	02/07/24 11:47:52 AM	
2396	800	7	1	02/07/24 11:47:53 AM	
2397	800	9	1	02/07/24 11:47:54 AM	
2398	800	8	1	02/07/24 11:47:56 AM	
2399	800	9	1	02/07/24 11:47:57 AM	
2400	800	10	1	02/07/24 11:47:58 AM	
2401	800	9	1	02/07/24 11:47:59 AM	
2402	800	8	1	02/07/24 11:48:00 AM	
2403	800	7	1	02/07/24 11:48:01 AM	
2404	800	11	1	02/07/24 11:48:02 AM	
2405	800	11	1	02/07/24 11:48:04 AM	
2406	800	10	1	02/07/24 11:48:05 AM	
2407	800	12	1	02/07/24 11:48:06 AM	
2408	800	10	1	02/07/24 11:48:07 AM	
2409	800	14	1	02/07/24 11:48:08 AM	
2410	800	14	1	02/07/24 11:48:09 AM	
2411	800	10	1	02/07/24 11:48:11 AM	
2412	800	6	1	02/07/24 11:48:12 AM	
2413	800	7	1	02/07/24 11:48:13 AM	
2414	800	19	1	02/07/24 11:48:14 AM	
2415	800	9	1	02/07/24 11:48:15 AM	
2416	800	13	1	02/07/24 11:48:16 AM	
2417	800	9	1	02/07/24 11:48:17 AM	
2418	800	9	1	02/07/24 11:48:19 AM	
2419	800	11	1	02/07/24 11:48:20 AM	
2420	800	13	1	02/07/24 11:48:21 AM	
2421	800	11	1	02/07/24 11:48:22 AM	
2422	800	10	1	02/07/24 11:48:23 AM	
2423	800	9	1	02/07/24 11:48:24 AM	
2424	800	12	1	02/07/24 11:48:25 AM	
2425	800	6	1	02/07/24 11:48:27 AM	
2426	800	9	1	02/07/24 11:48:28 AM	
2427	800	13	1	02/07/24 11:48:29 AM	
2428	800	12	1	02/07/24 11:48:30 AM	
2429	800	7	1	02/07/24 11:48:31 AM	
2430	800	8	1	02/07/24 11:48:32 AM	
2431	800	13	1	02/07/24 11:48:33 AM	
2432	800	12	1	02/07/24 11:48:35 AM	
2433	800	8	1	02/07/24 11:48:36 AM	
2434	800	11	1	02/07/24 11:48:37 AM	
2435	800	13	1	02/07/24 11:48:38 AM	
2436	800	6	1	02/07/24 11:48:39 AM	
2437	800	8	1	02/07/24 11:48:40 AM	
2438	800	12	1	02/07/24 11:48:42 AM	
2439	800	12	1	02/07/24 11:48:43 AM	
2440	800	15	1	02/07/24 11:48:44 AM	
2441	800	9	1	02/07/24 11:48:45 AM	
2442	800	11	1	02/07/24 11:48:46 AM	
2443	800	6	1	02/07/24 11:48:47 AM	
2444	800	6	1	02/07/24 11:48:48 AM	
2445	800	9	1	02/07/24 11:48:50 AM	
2446	800	6	1	02/07/24 11:48:51 AM	
2447	800	12	1	02/07/24 11:48:52 AM	
2448	800	6	1	02/07/24 11:48:53 AM	
2449	800	10	1	02/07/24 11:48:54 AM	
2450	800	9	1	02/07/24 11:48:55 AM	
2451	800	12	1	02/07/24 11:48:57 AM	
2452	800	11	1	02/07/24 11:48:58 AM	
2453	800	10	1	02/07/24 11:48:59 AM	
2454	800	12	1	02/07/24 11:49:00 AM	
2455	800	8	1	02/07/24 11:49:01 AM	
2456	800	12	1	02/07/24 11:49:02 AM	
2457	800	5	1	02/07/24 11:49:04 AM	
2458	800	10	1	02/07/24 11:49:05 AM	
2459	800	9	1	02/07/24 11:49:06 AM	
2460	800	15	1	02/07/24 11:49:07 AM	
2461	800	14	1	02/07/24 11:49:08 AM	
2462	800	12	1	02/07/24 11:49:09 AM	
2463	800	8	1	02/07/24 11:49:10 AM	
2464	800	13	1	02/07/24 11:49:12 AM	
2465	800	7	1	02/07/24 11:49:13 AM	
2466	800	12	1	02/07/24 11:49:14 AM	
2467	800	9	1	02/07/24 11:49:15 AM	
2468	800	5	1	02/07/24 11:49:16 AM	
2469	800	10	1	02/07/24 11:49:17 AM	
2470	800	12	1	02/07/24 11:49:18 AM	
2471	800	7	1	02/07/24 11:49:20 AM	
2472	800	12	1	02/07/24 11:49:21 AM	
2473	800	9	1	02/07/24 11:49:22 AM	
2474	800	10	1	02/07/24 11:49:23 AM	
2475	800	11	1	02/07/24 11:49:24 AM	
2476	800	11	1	02/07/24 11:49:25 AM	
2477	800	11	1	02/07/24 11:49:26 AM	
2478	800	8	1	02/07/24 11:49:28 AM	
2479	800	10	1	02/07/24 11:49:29 AM	
2480	800	7	1	02/07/24 11:49:30 AM	
2481	800	17	1	02/07/24 11:49:31 AM	
2482	800	16	1	02/07/24 11:49:32 AM	
2483	800	17	1	02/07/24 11:49:33 AM	
2484	800	17	1	02/07/24 11:49:34 AM	
2485	800	13	1	02/07/24 11:49:36 AM	
2486	800	8	1	02/07/24 11:49:37 AM	
2487	800	9	1	02/07/24 11:49:38 AM	
2488	800	11	1	02/07/24 11:49:39 AM	
2489	800	12	1	02/07/24 11:49:40 AM	
2490	800	9	1	02/07/24 11:49:41 AM	
2491	800	11	1	02/07/24 11:49:43 AM	
2492	800	6	1	02/07/24 11:49:44 AM	
2493	800	10	1	02/07/24 11:49:45 AM	
2494	800	10	1	02/07/24 11:49:46 AM	
2495	800	9	1	02/07/24 11:49:47 AM	
2496	800	9	1	02/07/24 11:49:49 AM	
2497	800	9	1	02/07/24 11:49:50 AM	
2498	800	16	1	02/07/24 11:49:51 AM	
2499	800	13	1	02/07/24 11:49:52 AM	
2500	800	11	1	02/07/24 11:49:53 AM	
